speed_y	speed_x	thw	timestamp	distan	thw2	gun	a_y	a_z	brake	position_x	position_y	front	a_x	speed	steer	drive-status	distan	obs-thw	obs-speed	ttc
0.076670	2.139161	6.10631233138	1533175216.587525	13.0708918838	6.10170331119	17.140459	-0.379507	-0.000104	21.651026	470783.682424	4399211.357759	-88.148747	-0.019388	2.140535	-0.340426	1.000000	8.63884863884	0.443803980573	19.4654600161	5.66250835081
0.077174	2.135623	6.10584222009	1533175216.602525	13.0598978216	6.10123068371	17.206074	-0.324655	0.090276	21.263447	470783.715356	4399211.357659	-88.150548	-0.102136	2.137017	-0.425532	1.000000	8.55786595839	0.43968673482	19.463552754	5.66615548527
0.077373	2.133390	6.10182422323	1533175216.612522	13.0269656697	6.09586431448	17.206074	-0.259882	-0.034960	21.263447	470783.737384	4399211.357481	-88.151178	-0.026187	2.134793	-0.425532	1.000000	8.50388129737	0.436900397943	19.46411891	5.66492382529
0.077275	2.131335	6.09786521173	1533175216.622522	13.0049369506	6.09189600612	17.434958	-0.044041	-0.104705	21.568628	470783.759398	4399211.357305	-88.151809	0.019757	2.132735	-0.425532	1.000000	8.44989546599	0.434196156011	19.4610093825	5.66366905572
0.077574	2.129068	6.09340192377	1533175216.632522	12.982922247	6.08745214338	17.434958	-0.059412	0.030792	21.568628	470783.781387	4399211.357130	-88.152660	0.034393	2.130481	-0.489362	1.000000	8.39585647482	0.431439658419	19.4600943863	5.66196226535
0.077693	2.126778	6.08955699722	1533175216.642525	12.9609325507	6.08357105775	17.386129	-0.212150	0.232084	21.951630	470783.803354	4399211.356956	-88.153593	0.017690	2.128197	-0.574468	1.000000	8.34183875373	0.428672054592	19.4597213986	5.66088494263
0.078361	2.123629	6.0857155149	1533175216.652525	12.9389648616	6.07977779387	17.386129	-0.394519	0.033335	21.951630	470783.825288	4399211.356788	-88.155797	0.013747	2.125074	-0.574468	1.000000	8.28784241393	0.425893838474	19.4598786487	5.65982167643
0.079161	2.120138	6.19802041174	1533175216.657522	12.9170302182	6.0783907846	17.386129	-0.415548	0.257176	21.951630	470783.837000	4399211.354899	-88.162427	-0.079167	2.121616	-0.574468	1.000000	8.28784241393	0.425893838474	19.4598786487	5.77212657327
0.080396	2.115323	6.08740347194	1533175216.672522	12.9051668601	6.08270622966	17.141985	-0.434680	0.184615	22.050812	470783.869677	4399211.354835	-88.165019	-0.067885	2.116851	-0.659574	1.000000	8.17980670383	0.420404020481	19.4570135045	5.66699945146
0.080631	2.111782	6.0857678525	1533175216.682522	12.8724897975	6.08096167255	17.141985	-0.197372	0.279847	22.050812	470783.891416	4399211.354797	-88.165966	-0.083199	2.113320	-0.659574	1.000000	8.12511583414	0.41759384908	19.4569815912	5.66817400342
0.081179	2.109745	6.08562399084	1533175216.692525	12.8507507642	6.08083525648	17.174028	-0.181912	-0.008008	22.127108	470783.913134	4399211.354764	-88.167687	0.010848	2.111306	-0.744681	1.000000	8.07119131122	0.414865335307	19.4549667671	5.67075865553
