speed_y	speed_x	thw	timestamp	distan	thw2	gun	a_y	a_z	brake	position_x	position_y	front	a_x	speed	steer	drive-status	obs-distan	obs-thw	obs-speed	ttc
-0.096785	-0.522691	17.3105024164	1533265694.983359	9.17336687691	17.3038970917	18.037689	0.089737	-0.018200	13.742275	433317.092024	4437235.972461	104.082794	-0.019231	0.531576	58.042553	1.000000	9.85272179135	0.772820519176	12.7490426909	16.5376818972
-0.098515	-0.525144	17.2540498268	1533265694.998363	9.16815424377	17.2471184624	18.037689	0.134785	-0.103138	13.742275	433317.084068	4437235.971220	104.137160	-0.035283	0.534305	58.042553	1.000000	9.81756643654	0.77208081902	12.7157237878	16.4819690078
-0.105272	-0.521545	17.1483741381	1533265695.008363	9.16010203801	17.1439571743	18.234531	0.135862	-0.122743	13.789578	433317.079034	4437235.970157	104.172262	-0.076553	0.532063	58.021278	1.000000	9.76520505013	0.77127406113	12.6611350521	16.377100077
-0.107042	-0.523751	17.2090235376	1533265695.018363	9.15495702836	17.2065282276	18.234531	0.206879	-0.055818	13.789578	433317.073940	4437235.969038	104.208022	-0.091938	0.534577	58.021278	1.000000	9.7303392932	0.770466378548	12.6291549692	16.4385571591
-0.108449	-0.525684	17.1182891263	1533265695.028363	9.14974157086	17.1158534147	18.141451	0.272165	-0.070508	13.766689	433317.068829	4437235.967903	104.243445	-0.116288	0.536754	58.021278	1.000000	9.69541649921	0.769120064759	12.6058556309	16.3491690615
-0.108897	-0.525928	17.0388968241	1533265695.033363	9.14450606268	17.0366798621	18.141451	0.304204	-0.072933	13.766689	433317.066266	4437235.967331	104.261344	-0.112492	0.537083	58.021278	1.000000	9.66058162196	0.768440854393	12.5716658175	16.2704559697
-0.110716	-0.529697	17.027030428	1533265695.048363	9.14188000979	17.0213542596	18.359655	0.408656	0.006538	13.798734	433317.058584	4437235.965532	104.315869	-0.079732	0.541144	58.021278	1.000000	9.64320780385	0.767912275422	12.5576945603	16.2591181526
-0.111918	-0.531597	16.8844797086	1533265695.058363	9.13399017309	16.8790380621	18.359655	0.349717	-0.186569	13.798734	433317.053437	4437235.964319	104.351450	-0.040934	0.543250	58.021278	1.000000	9.5911515847	0.766860385183	12.5070374869	16.1176193234
-0.112820	-0.533341	16.8090378348	1533265695.068363	9.12870216988	16.8038696178	18.271152	0.273442	0.026996	13.821622	433317.048268	4437235.963096	104.387444	-0.052202	0.545143	58.021278	1.000000	9.55655069095	0.765882732972	12.4778249718	16.0431551018
-0.114138	-0.535463	16.7410710101	1533265695.078367	9.12339045739	16.7357747552	18.271152	0.097669	-0.029124	13.821622	433317.043074	4437235.961860	104.423341	-0.051688	0.547493	58.021278	1.000000	9.52202695379	0.765159631968	12.4444972735	15.9759113781
-0.114844	-0.538002	16.6592539102	1533265695.083363	9.11805141885	16.6541881245	18.171968	0.050278	0.032427	13.795682	433317.040472	4437235.961238	104.441405	-0.058372	0.550123	58.021278	1.000000	9.48760254485	0.764302640587	12.4134106583	15.8949512696
-0.116143	-0.541250	16.5747985487	1533265695.098363	9.11537610794	16.5697055167	18.171968	0.050719	0.173498	13.795682	433317.032619	4437235.959357	104.495846	-0.055673	0.553571	58.021278	1.000000	9.48760254485	0.764302640587	12.4134106583	15.8104959081
-0.116964	-0.544308	16.4566795948	1533265695.108363	9.10730097519	16.4519112728	18.171968	0.187786	0.051168	13.795682	433317.027350	4437235.958093	104.531504	-0.000908	0.556733	58.021278	1.000000	9.41903310696	0.762882911766	12.3466300814	15.693796683
-0.117734	-0.546970	16.3534979579	1533265695.118364	9.10188248297	16.348738952	18.071260	0.356690	0.047690	13.765163	433317.022056	4437235.956821	104.567744	0.011154	0.559498	58.000000	1.000000	9.38488072223	0.762092032509	12.3146291024	15.5914059254
-0.117980	-0.547198	16.268465542	1533265695.128368	9.09643781417	16.2582132808	18.071260	0.455494	-0.014592	13.765163	433317.016911	4437235.955521	104.604924	0.026858	0.559772	58.000000	1.000000	9.35082469646	0.761157633394	12.285004165	15.5073079086
-0.118689	-0.549590	16.2457270675	1533265695.138363	9.09113111778	16.2407750259	17.566187	0.461288	0.027721	13.771267	433317.011609	4437235.954240	104.640951	-0.002291	0.562260	58.000000	1.000000	9.31682866458	0.760135117663	12.2568059916	15.4855919498
-0.119623	-0.551875	16.1641161013	1533265695.148363	9.08567656329	16.1592084859	17.566187	0.434278	0.033428	13.771267	433317.006276	4437235.952950	104.677285	0.006294	0.564690	58.000000	1.000000	9.28299307611	0.759492701416	12.222623152	15.4046233999
-0.120406	-0.554088	16.0846503298	1533265695.158363	9.08018976196	16.0799549522	17.174028	0.297049	-0.061510	13.818570	433317.000918	4437235.951652	104.714121	-0.044490	0.567020	57.978722	1.000000	9.24914979917	0.75846675073	12.1945356079	15.3261835791
-0.121488	-0.556724	16.0089502143	1533265695.168363	9.07467678017	16.0041564322	17.174028	0.167274	0.037186	13.818570	433316.995532	4437235.950343	104.751294	-0.036238	0.569825	57.978722	1.000000	9.21538587682	0.757579383669	12.1642511339	15.2513708306
-0.122296	-0.559512	15.9202181399	1533265695.178363	9.06913399411	15.9156477763	16.601816	0.068519	0.051486	13.893339	433316.990119	4437235.949025	104.788974	-0.062167	0.572722	57.978722	1.000000	9.18170436542	0.756597036779	12.1355277897	15.1636211031
-0.123058	-0.561728	15.8299423744	1533265695.183363	9.06356284606	15.8254141557	16.601816	0.055301	-0.005559	13.893339	433316.987403	4437235.948363	104.807528	-0.055338	0.575050	57.978722	1.000000	9.14810710668	0.755888265435	12.1024594838	15.074054109
-0.124269	-0.566405	15.7630788669	1533265695.198363	9.06076733157	15.7564860996	16.748302	0.183544	-0.006202	13.742275	433316.979352	4437235.946354	104.863882	-0.024719	0.579877	57.957447	1.000000	9.11460366508	0.755130190885	12.0702413638	15.007948676
-0.125633	-0.569440	15.6141786338	1533265695.208363	9.0524694595	15.6110165768	16.748302	0.279428	-0.163241	13.742275	433316.973849	4437235.945030	104.902362	-0.012909	0.583134	57.957447	1.000000	9.08130899654	0.754685131866	12.0332422266	14.8594935019
-0.126901	-0.572482	15.5171456053	1533265695.218363	9.04680942553	15.5141175537	17.271687	0.437837	-0.098469	13.797208	433316.968316	4437235.943694	104.940484	-0.021960	0.586378	57.957447	1.000000	9.04804231112	0.753958536405	12.000716053	14.7631870689
-0.128291	-0.575305	15.4215983122	1533265695.228363	9.04111741493	15.4185822369	17.271687	0.505095	-0.200263	13.797208	433316.962754	4437235.942345	104.978682	-0.025951	0.589436	57.957447	1.000000	9.01484302193	0.753188678632	11.9689040445	14.6684096336
-0.129569	-0.577953	15.3348161877	1533265695.238363	9.03539416008	15.3288807607	17.663843	0.500396	-0.210630	13.772793	433316.957171	4437235.940936	105.017611	-0.027399	0.592299	57.936169	1.000000	8.98174251845	0.75263664406	11.9337034535	14.5821795436
-0.130696	-0.580672	15.2508183461	1533265695.248363	9.02963610755	15.2450639078	17.663843	0.380914	-0.123528	13.772793	433316.951559	4437235.939515	105.057291	-0.072504	0.595198	57.936169	1.000000	8.9487342836	0.75194477355	11.9007865981	14.4988735725
-0.132000	-0.583531	15.1613498901	1533265695.258363	9.0238469984	15.1610842079	17.695889	0.284982	-0.152776	13.818570	433316.945818	4437235.938186	105.095758	-0.054113	0.598275	57.936169	1.000000	8.91578797793	0.751314375269	11.8669205214	14.4100355148
-0.133103	-0.586329	15.0748210945	1533265695.268363	9.01795417884	15.0732592518	17.695889	0.238479	-0.179819	13.818570	433316.939951	4437235.936947	105.134686	-0.082693	0.601247	57.936169	1.000000	8.88292337214	0.750550179821	11.8352158336	14.3242709147
-0.134427	-0.589137	14.9903102198	1533265695.278363	9.01195777909	14.988777955	17.254902	0.194760	-0.125668	13.820096	433316.934055	4437235.935697	105.174228	-0.040341	0.604279	57.914894	1.000000	8.85027578146	0.749960976088	11.8009817359	14.2403492437
-0.134984	-0.592249	14.9042251527	1533265695.288363	9.00593073029	14.9035970641	17.254902	0.178970	0.014215	13.820096	433316.928244	4437235.934427	105.215541	-0.061141	0.607437	57.914894	1.000000	8.81772480345	0.749383658042	11.7666361	14.1548414947
-0.136192	-0.594930	14.8186710634	1533265695.298363	8.99998256916	14.8163226296	16.731518	0.231347	0.034119	13.789578	433316.922271	4437235.933177	105.255348	-0.020557	0.610320	57.893616	1.000000	8.78526903902	0.748978953167	11.7296607627	14.0696921102
-0.137455	-0.597508	14.7387204458	1533265695.308363	8.99388017384	14.7363353222	16.731518	0.267778	0.027721	13.789578	433316.916274	4437235.931917	105.295614	-0.001831	0.613115	57.893616	1.000000	8.7529170512	0.748630464358	11.6919060443	13.9900899814
-0.138610	-0.599975	14.6615208355	1533265695.318363	8.98775223705	14.6591622078	16.731518	0.324973	0.050875	13.789578	433316.910253	4437235.930645	105.336568	-0.027384	0.615779	57.893616	1.000000	8.72078802433	0.748191784796	11.6558190046	13.9133290507
-0.140221	-0.603076	14.5880516824	1533265695.333363	8.98159834202	14.5857496635	16.765087	0.357777	0.080310	13.797208	433316.901174	4437235.928716	105.396639	-0.034161	0.619163	57.893616	1.000000	8.65665635228	0.747079806757	11.587324773	13.8409718756
-0.141434	-0.605839	14.4933608211	1533265695.343363	8.97231667828	14.4910414193	17.091631	0.346366	-0.041711	13.795682	433316.895092	4437235.927416	105.437618	-0.059029	0.622129	57.872341	1.000000	8.62473517985	0.74666799532	11.5509640615	13.7466928258
