speed_y	speed_x	gun	timestamp	a_z	a_y	a_x	brake	position_x	position_y	front	speed	steer	drive-status	distan	thw	thw2
3.185795	-1.401045	17.140459	1533265686.838317	-0.389818	-0.681431	-0.424852	21.065081	433324.568411	4437230.592315	25.072314	3.480261	18.765957	1.000000	19.4176571628	5.57291135096	5.57274854395
3.179903	-1.402568	17.140459	1533265686.848320	-0.294933	-0.539404	-0.331686	21.065081	433324.554674	4437230.624210	25.140003	3.475483	18.765957	1.000000	19.3829053287	5.56954506085	5.5693826781
3.173917	-1.403567	17.534142	1533265686.858317	-0.397680	-0.493147	-0.364217	21.383993	433324.540932	4437230.656024	25.208316	3.470411	19.234043	1.000000	19.3481778723	5.56721115267	5.56704719094
3.168159	-1.404283	17.534142	1533265686.868317	-0.128994	-0.452698	-0.300872	21.383993	433324.527177	4437230.687789	25.277207	3.465435	19.234043	1.000000	19.313522813	5.56536399453	5.56519755527
3.160914	-1.404514	17.352560	1533265686.878320	0.063051	-0.417069	-0.302889	21.803616	433324.513652	4437230.719546	25.343432	3.458907	19.723404	1.000000	19.2789075671	5.5637923688	5.56319987739
3.155077	-1.405106	17.352560	1533265686.888317	-0.136159	-0.428677	-0.301071	21.803616	433324.499896	4437230.751134	25.414748	3.453815	19.723404	1.000000	19.2443904312	5.56387345043	5.56372010905
3.147952	-1.405476	17.615015	1533265686.898320	0.020212	-0.407999	-0.297580	22.032501	433324.486126	4437230.782677	25.486945	3.447458	20.255320	1.000000	19.2099371397	5.56209931832	5.56194733642
3.141041	-1.405674	17.615015	1533265686.908317	-0.150347	-0.533858	-0.365129	22.032501	433324.472360	4437230.814133	25.560799	3.441229	20.255320	1.000000	19.175519502	5.56237268432	5.5622199029
3.133496	-1.405436	17.615015	1533265686.918320	0.170457	-0.599400	-0.346622	22.032501	433324.458587	4437230.845550	25.636090	3.434246	20.255320	1.000000	19.1411831853	5.56247183727	5.56231020525
3.126296	-1.405843	17.157244	1533265686.928320	0.115553	-0.770021	-0.348175	21.074236	433324.444815	4437230.876884	25.712840	3.427845	20.787233	1.000000	19.1068797828	5.56378834398	5.56363166261
3.119358	-1.406693	17.157244	1533265686.938317	0.408370	-0.749341	-0.374642	21.074236	433324.431040	4437230.908138	25.790472	3.421868	20.787233	1.000000	19.072652782	5.56419083222	5.56403594154
3.112496	-1.407904	17.679102	1533265686.948321	0.292534	-0.688443	-0.382701	21.539635	433324.417246	4437230.939341	25.867679	3.416113	21.319149	1.000000	19.038497795	5.56392615389	5.56377329428
3.105199	-1.409602	17.679102	1533265686.958320	0.298855	-0.548650	-0.379934	21.539635	433324.403443	4437230.970457	25.947331	3.410167	21.319149	1.000000	19.0043817923	5.56330773183	5.56315958878
3.097183	-1.410742	17.106890	1533265686.968320	0.163390	-0.532803	-0.433284	21.849394	433324.389881	4437231.001591	26.020033	3.403342	21.872341	1.000000	18.9703416949	5.56353038169	5.56287762297
3.089142	-1.412573	17.106890	1533265686.978320	0.368833	-0.509975	-0.482811	21.849394	433324.376055	4437231.032533	26.100398	3.396787	21.872341	1.000000	18.9363821042	5.56419921205	5.56405500951
3.084887	-1.413122	17.174028	1533265686.983317	0.334050	-0.549777	-0.510824	22.038605	433324.369140	4437231.047964	26.140641	3.393146	22.787233	1.000000	18.9024916089	5.56497570904	5.56481510584
3.067919	-1.415890	17.174028	1533265687.003325	0.385958	-0.645823	-0.554858	22.038605	433324.341411	4437231.109542	26.303534	3.378886	22.787233	1.000000	18.8855820559	5.56591804831	5.56580296159
3.068554	-1.408535	16.928358	1533265687.008325	0.305304	-0.658334	-0.527829	21.409933	433324.334955	4437231.125165	26.345843	3.376388	23.446808	1.000000	18.8180487492	5.57388126186	5.56930560817
3.060218	-1.409762	16.928358	1533265687.018325	0.271500	-0.597109	-0.561548	21.409933	433324.321470	4437231.155982	26.429068	3.369326	23.446808	1.000000	18.8011443696	5.56930709063	5.5684193788
3.052148	-1.410627	17.320517	1533265687.028326	0.269875	-0.613074	-0.474588	21.644922	433324.307972	4437231.186765	26.512901	3.362361	24.042553	1.000000	18.7675061067	5.57105424988	5.57010693139
3.043922	-1.411603	17.318991	1533265687.038326	0.379841	-0.708246	-0.464931	22.005035	433324.294462	4437231.217466	26.597944	3.355306	24.659575	1.000000	18.7338937709	5.57258901502	5.57164854425
3.036083	-1.413137	17.318991	1533265687.048322	0.434810	-0.818290	-0.443283	22.005035	433324.280946	4437231.248073	26.683622	3.348844	24.659575	1.000000	18.700351686	5.57430708477	5.57336698532
3.028116	-1.414268	17.418173	1533265687.058326	0.516689	-0.757183	-0.522199	22.038605	433324.267404	4437231.278626	26.770354	3.342101	25.319149	1.000000	18.6668931929	5.57507576079	5.57413041423
3.016304	-1.415830	17.418173	1533265687.073325	0.309273	-0.692537	-0.446757	22.038605	433324.247081	4437231.324283	26.902232	3.332066	25.319149	1.000000	18.6334735652	5.57629496277	5.57537715501
3.012801	-1.416606	17.335775	1533265687.078325	0.399512	-0.593326	-0.482085	22.098116	433324.240301	4437231.339465	26.946565	3.329226	26.000000	1.000000	18.5834977108	5.5781611902	5.57716975317
2.999857	-1.417350	17.335775	1533265687.093325	0.355327	-0.534438	-0.469880	22.098116	433324.219946	4437231.384887	27.081926	3.317834	26.000000	1.000000	18.5668705789	5.57785999315	5.5769330706
2.991769	-1.418309	17.515831	1533265687.103326	0.299083	-0.523136	-0.473843	22.154573	433324.206363	4437231.415070	27.173775	3.310933	26.680851	1.000000	18.5170962472	5.58203609733	5.58107977891
2.988205	-1.419037	17.515831	1533265687.108326	0.183021	-0.535216	-0.482901	22.154573	433324.199570	4437231.430128	27.220070	3.308026	26.680851	1.000000	18.4839977365	5.58371202986	5.58271572893
2.979716	-1.419585	17.515831	1533265687.118325	0.386017	-0.551069	-0.474275	22.154573	433324.185976	4437231.460183	27.313739	3.300595	26.680851	1.000000	18.4674784084	5.58359208535	5.58262795044
2.967347	-1.421415	17.140459	1533265687.133326	-0.002204	-0.775259	-0.463635	22.197300	433324.165779	4437231.505294	27.450338	3.290223	27.297873	1.000000	18.4344920493	5.58676441838	5.58520268293
2.958702	-1.422329	17.140459	1533265687.143325	0.169851	-0.872640	-0.484240	22.197300	433324.152151	4437231.535161	27.546669	3.282824	27.297873	1.000000	18.385066134	5.58875882432	5.58778725152
