Date,Open,Close,High,Low,Adj Close
2020-05-22,78.94249725341797,79.72250366210938,79.80750274658203,78.8375015258789,79.57902526855469
2020-05-26,80.875,79.18250274658203,81.05999755859375,79.125,79.03999328613281
2020-05-27,79.03500366210938,79.52749633789062,79.67749786376953,78.27249908447266,79.38436889648438
2020-05-28,79.19249725341797,79.5625,80.86000061035156,78.90750122070312,79.41930389404297
2020-05-29,79.8125,79.48500061035156,80.2874984741211,79.11750030517578,79.34194946289062
2020-06-01,79.4375,80.4625015258789,80.5875015258789,79.30249786376953,80.31768798828125
2020-06-02,80.1875,80.83499908447266,80.86000061035156,79.73249816894531,80.68951416015625
2020-06-03,81.16500091552734,81.27999877929688,81.55000305175781,80.57499694824219,81.13371276855469
2020-06-04,81.09750366210938,80.58000183105469,81.40499877929688,80.19499969482422,80.43497467041016
2020-06-05,80.8375015258789,82.875,82.9375,80.80750274658203,82.72584533691406
2020-06-08,82.5625,83.36499786376953,83.4000015258789,81.83000183105469,83.21495819091797
2020-06-09,83.03500366210938,85.99749755859375,86.40249633789062,83.00250244140625,85.84272003173828
2020-06-10,86.9749984741211,88.20999908447266,88.69249725341797,86.52249908447266,88.05123901367188
2020-06-11,87.32749938964844,83.9749984741211,87.76499938964844,83.87000274658203,83.82386016845703
2020-06-12,86.18000030517578,84.69999694824219,86.94999694824219,83.55500030517578,84.54755401611328
2020-06-15,83.3125,85.74749755859375,86.41999816894531,83.1449966430664,85.59317016601562
2020-06-16,87.86499786376953,88.0199966430664,88.30000305175781,86.18000030517578,87.86157989501953
2020-06-17,88.7874984741211,87.89749908447266,88.8499984741211,87.77249908447266,87.73930358886719
2020-06-18,87.85250091552734,87.93250274658203,88.36250305175781,87.30500030517578,87.77424621582031
2020-06-19,88.66000366210938,87.43000030517578,89.13999938964844,86.2874984741211,87.27264404296875
2020-06-22,87.83499908447266,89.71749877929688,89.86499786376953,87.7874984741211,89.5560302734375
2020-06-23,91.0,91.63249969482422,93.09500122070312,90.56749725341797,91.46758270263672
2020-06-24,91.25,90.01499938964844,92.19750213623047,89.62999725341797,89.85299682617188
2020-06-25,90.17500305175781,91.20999908447266,91.25,89.39250183105469,91.04584503173828
2020-06-26,91.10250091552734,88.40750122070312,91.33000183105469,88.25499725341797,88.2483901977539
2020-06-29,88.3125,90.44499969482422,90.5425033569336,87.81999969482422,90.28221893310547
2020-06-30,90.0199966430664,91.19999694824219,91.49500274658203,90.0,91.03585815429688
2020-07-01,91.27999877929688,91.02749633789062,91.83999633789062,90.97750091552734,90.8636703491211
2020-07-02,91.9625015258789,91.02749633789062,92.61750030517578,90.91000366210938,90.8636703491211
2020-07-06,92.5,93.4625015258789,93.94499969482422,92.46749877929688,93.2942886352539
2020-07-07,93.85250091552734,93.17250061035156,94.65499877929688,93.05750274658203,93.00481414794922
2020-07-08,94.18000030517578,95.34249877929688,95.375,94.08999633789062,95.17090606689453
2020-07-09,96.26249694824219,95.75250244140625,96.31749725341797,94.67250061035156,95.58016967773438
2020-07-10,95.33499908447266,95.91999816894531,95.9800033569336,94.70500183105469,95.74736785888672
2020-07-13,97.26499938964844,95.47750091552734,99.95500183105469,95.25749969482422,95.3056640625
2020-07-14,94.83999633789062,97.05750274658203,97.25499725341797,93.87750244140625,96.88282012939453
2020-07-15,98.98999786376953,97.7249984741211,99.24749755859375,96.48999786376953,97.54911804199219
2020-07-16,96.5625,96.52249908447266,97.40499877929688,95.90499877929688,96.3487777709961
2020-07-17,96.98750305175781,96.32749938964844,97.14749908447266,95.83999633789062,96.15412902832031
2020-07-20,96.4175033569336,98.35749816894531,98.5,96.0625,98.18048095703125
2020-07-21,99.17250061035156,97.0,99.25,96.74250030517578,96.82542419433594
2020-07-22,96.69249725341797,97.27249908447266,97.9749984741211,96.60250091552734,97.0974349975586
2020-07-23,96.99749755859375,92.84500122070312,97.07749938964844,92.01000213623047,92.67790222167969
2020-07-24,90.98750305175781,92.61499786376953,92.97000122070312,89.1449966430664,92.44831085205078
2020-07-27,93.70999908447266,94.80999755859375,94.90499877929688,93.4800033569336,94.63935852050781
2020-07-28,94.36750030517578,93.25250244140625,94.55000305175781,93.24749755859375,93.08467102050781
2020-07-29,93.75,95.04000091552734,95.2300033569336,93.7125015258789,94.86894989013672
2020-07-30,94.1875,96.19000244140625,96.29750061035156,93.76750183105469,96.01688385009766
2020-07-31,102.88500213623047,106.26000213623047,106.41500091552734,100.82499694824219,106.06875610351562
2020-08-03,108.19999694824219,108.9375,111.63749694824219,107.89250183105469,108.74143981933594
2020-08-04,109.13249969482422,109.66500091552734,110.79000091552734,108.38749694824219,109.4676284790039
2020-08-05,109.37750244140625,110.0625,110.39250183105469,108.89749908447266,109.86441040039062
2020-08-06,110.40499877929688,113.90249633789062,114.4124984741211,109.79750061035156,113.69750213623047
2020-08-07,113.20500183105469,111.11250305175781,113.67500305175781,110.2925033569336,111.11250305175781
2020-08-10,112.5999984741211,112.72750091552734,113.7750015258789,110.0,112.72750091552734
2020-08-11,111.97000122070312,109.375,112.48249816894531,109.10749816894531,109.375
2020-08-12,110.49749755859375,113.01000213623047,113.2750015258789,110.29750061035156,113.01000213623047
2020-08-13,114.43000030517578,115.01000213623047,116.0425033569336,113.92749786376953,115.01000213623047
2020-08-14,114.83000183105469,114.90750122070312,115.0,113.04499816894531,114.90750122070312
2020-08-17,116.0625,114.60749816894531,116.0875015258789,113.9625015258789,114.60749816894531
2020-08-18,114.35250091552734,115.5625,116.0,114.00749969482422,115.5625
2020-08-19,115.98249816894531,115.7074966430664,117.1624984741211,115.61000061035156,115.7074966430664
2020-08-20,115.75,118.2750015258789,118.39250183105469,115.73249816894531,118.2750015258789
2020-08-21,119.26249694824219,124.37000274658203,124.86750030517578,119.25,124.37000274658203
2020-08-24,128.69749450683594,125.85749816894531,128.78500366210938,123.9375,125.85749816894531
2020-08-25,124.69750213623047,124.82499694824219,125.18000030517578,123.05249786376953,124.82499694824219
2020-08-26,126.18000030517578,126.52249908447266,126.99250030517578,125.0824966430664,126.52249908447266
2020-08-27,127.14250183105469,125.01000213623047,127.48500061035156,123.8324966430664,125.01000213623047
2020-08-28,126.01249694824219,124.80750274658203,126.44249725341797,124.57749938964844,124.80750274658203
2020-08-31,127.58000183105469,129.0399932861328,131.0,126.0,129.0399932861328
2020-09-01,132.75999450683594,134.17999267578125,134.8000030517578,130.52999877929688,134.17999267578125
2020-09-02,137.58999633789062,131.39999389648438,137.97999572753906,127.0,131.39999389648438
2020-09-03,126.91000366210938,120.87999725341797,128.83999633789062,120.5,120.87999725341797
2020-09-04,120.06999969482422,120.95999908447266,123.69999694824219,110.88999938964844,120.95999908447266
2020-09-08,113.94999694824219,112.81999969482422,118.98999786376953,112.68000030517578,112.81999969482422
2020-09-09,117.26000213623047,117.31999969482422,119.13999938964844,115.26000213623047,117.31999969482422
2020-09-10,120.36000061035156,113.48999786376953,120.5,112.5,113.48999786376953
2020-09-11,114.56999969482422,112.0,115.2300033569336,110.0,112.0
2020-09-14,114.72000122070312,115.36000061035156,115.93000030517578,112.80000305175781,115.36000061035156
2020-09-15,118.33000183105469,115.54000091552734,118.83000183105469,113.61000061035156,115.54000091552734
2020-09-16,115.2300033569336,112.12999725341797,116.0,112.04000091552734,112.12999725341797
2020-09-17,109.72000122070312,110.33999633789062,112.19999694824219,108.70999908447266,110.33999633789062
2020-09-18,110.4000015258789,106.83999633789062,110.87999725341797,106.08999633789062,106.83999633789062
2020-09-21,104.54000091552734,110.08000183105469,110.19000244140625,103.0999984741211,110.08000183105469
2020-09-22,112.68000030517578,111.80999755859375,112.86000061035156,109.16000366210938,111.80999755859375
2020-09-23,111.62000274658203,107.12000274658203,112.11000061035156,106.7699966430664,107.12000274658203
2020-09-24,105.16999816894531,108.22000122070312,110.25,105.0,108.22000122070312
2020-09-25,108.43000030517578,112.27999877929688,112.44000244140625,107.66999816894531,112.27999877929688
2020-09-28,115.01000213623047,114.95999908447266,115.31999969482422,112.77999877929688,114.95999908447266
2020-09-29,114.55000305175781,114.08999633789062,115.30999755859375,113.56999969482422,114.08999633789062
2020-09-30,113.79000091552734,115.80999755859375,117.26000213623047,113.62000274658203,115.80999755859375
2020-10-01,117.63999938964844,116.79000091552734,117.72000122070312,115.83000183105469,116.79000091552734
2020-10-02,112.88999938964844,113.0199966430664,115.37000274658203,112.22000122070312,113.0199966430664
2020-10-05,113.91000366210938,116.5,116.6500015258789,113.55000305175781,116.5
2020-10-06,115.69999694824219,113.16000366210938,116.12000274658203,112.25,113.16000366210938
2020-10-07,114.62000274658203,115.08000183105469,115.55000305175781,114.12999725341797,115.08000183105469
2020-10-08,116.25,114.97000122070312,116.4000015258789,114.58999633789062,114.97000122070312
2020-10-09,115.27999877929688,116.97000122070312,117.0,114.91999816894531,116.97000122070312
