a_x	a_y	a_z	brake	drive-status	front	gun	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.865980	-0.697610	-0.093211	22.605000	1.000000	80.275001	16.516500	470823.272550	4399135.094805	4.207163	-4.158969	0.634976	-29.659575	1543481078.890540
0.848153	-0.659163	-0.094661	22.630501	1.000000	80.170386	16.485001	470823.239365	4399135.100055	4.202228	-4.153143	0.640406	-30.361702	1543481078.898541
0.770259	-0.656456	-0.224149	22.617001	1.000000	79.957601	16.533001	470823.173112	4399135.110652	4.192204	-4.141481	0.650162	-30.361702	1543481078.914540
0.763793	-0.619049	-0.202961	22.617001	1.000000	79.849565	16.533001	470823.140040	4399135.115995	4.187581	-4.136047	0.654945	-30.361702	1543481078.922539
0.806400	-0.714876	-0.416034	22.617001	1.000000	79.740348	16.533001	470823.107005	4399135.121379	4.182155	-4.129763	0.659908	-30.829786	1543481078.930540
0.818879	-0.805740	-0.272304	22.617001	1.000000	79.520717	16.533001	470823.041554	4399135.132540	4.168079	-4.113718	0.670973	-30.829786	1543481078.946539
0.871526	-0.772670	-0.458787	22.591499	1.000000	79.408414	16.564501	470823.008791	4399135.138089	4.162164	-4.106847	0.676326	-31.191490	1543481078.954541
1.041106	-0.648950	-0.605497	22.599001	1.000000	79.181070	16.548000	470822.943437	4399135.149327	4.152410	-4.094779	0.689418	-31.553192	1543481078.962540
1.115264	-0.575052	-0.392014	22.555500	1.000000	79.066368	16.485001	470822.910826	4399135.155031	4.148041	-4.089072	0.696948	-31.553192	1543481078.978541
1.176803	-0.586146	-0.221540	22.542000	1.000000	78.720338	16.533001	470822.813297	4399135.172523	4.134150	-4.070714	0.721445	-31.914894	1543481079.002540
1.134107	-0.648311	-0.419641	22.542000	1.000000	78.604369	16.533001	470822.780974	4399135.178726	4.128131	-4.062640	0.732408	-31.914894	1543481079.010540
1.161897	-0.695324	-0.387333	22.542000	1.000000	78.488001	16.533001	470822.748667	4399135.184851	4.122806	-4.055841	0.740055	-32.446808	1543481079.018540
1.202981	-0.589573	-0.301057	22.542000	1.000000	78.371251	16.533001	470822.716411	4399135.191039	4.118331	-4.049799	0.748184	-32.446808	1543481079.026540
1.299695	-0.663587	-0.283803	22.548000	1.000000	78.137325	16.548000	470822.652051	4399135.203620	4.108460	-4.036488	0.765643	-33.170212	1543481079.042541
1.216956	-0.721236	-0.370722	22.548000	1.000000	78.020145	16.548000	470822.619960	4399135.210010	4.102929	-4.029334	0.773624	-33.170212	1543481079.050540
1.151981	-0.742650	-0.471620	22.540501	1.000000	77.902315	16.468500	470822.587930	4399135.216461	4.097226	-4.022093	0.781043	-34.021278	1543481079.058538
1.158951	-0.694233	-0.435267	22.540501	1.000000	77.664047	16.468500	470822.524012	4399135.229548	4.086986	-4.008693	0.796137	-34.021278	1543481079.074540
1.146743	-0.688616	-0.431773	22.554001	1.000000	77.543779	16.516500	470822.492141	4399135.236179	4.081723	-4.001842	0.803569	-34.914894	1543481079.082539
1.110106	-0.591201	-0.349695	22.554001	1.000000	77.422675	16.516500	470822.460316	4399135.242871	4.077255	-3.995809	0.810874	-34.914894	1543481079.090540
1.037061	-0.696254	-0.447505	22.554001	1.000000	77.300686	16.516500	470822.428546	4399135.249617	4.071944	-3.989056	0.817409	-36.042553	1543481079.098540
0.948362	-0.708130	-0.173663	22.554001	1.000000	77.053818	16.516500	470822.365166	4399135.263258	4.060958	-3.975382	0.829289	-36.042553	1543481079.114541
0.923699	-0.730771	-0.318607	22.533001	1.000000	76.928788	16.531500	470822.333561	4399135.270146	4.055400	-3.968540	0.834840	-36.702129	1543481079.122541
0.993638	-0.683528	-0.160902	22.533001	1.000000	76.802588	16.531500	470822.302000	4399135.277083	4.050227	-3.961948	0.841013	-36.702129	1543481079.130543
1.001532	-0.701506	-0.178960	22.542000	1.000000	76.675505	16.548000	470822.270510	4399135.284066	4.044904	-3.955188	0.847197	-37.148937	1543481079.138541
0.988533	-0.763406	-0.313179	22.542000	1.000000	76.547436	16.548000	470822.239063	4399135.291100	4.039067	-3.947936	0.853150	-37.148937	1543481079.146542
0.977533	-0.789443	-0.163077	22.511999	1.000000	76.288422	16.531500	470822.176349	4399135.305309	4.027294	-3.933315	0.864949	-37.446808	1543481079.162543
1.021785	-0.806780	-0.188621	22.511999	1.000000	76.157454	16.531500	470822.145084	4399135.312484	4.021114	-3.925642	0.871031	-37.446808	1543481079.170543
1.056247	-0.698610	0.084745	22.514999	1.000000	76.025747	16.452000	470822.113881	4399135.319708	4.015828	-3.918768	0.877573	-37.680851	1543481079.178542
1.090766	-0.710532	-0.088076	22.514999	1.000000	75.760269	16.452000	470822.051629	4399135.334318	4.005289	-3.904908	0.891082	-37.680851	1543481079.194543
1.072318	-0.653195	0.084032	22.476000	1.000000	75.626826	16.468500	470822.020590	4399135.341703	4.000355	-3.898309	0.897788	-37.978722	1543481079.202542
1.133569	-0.661609	-0.113288	22.476000	1.000000	75.492664	16.468500	470821.989603	4399135.349143	3.995310	-3.891478	0.904934	-37.978722	1543481079.210542
1.221424	-0.671032	-0.079265	22.480499	1.000000	75.358324	16.420500	470821.958671	4399135.356644	3.990178	-3.884386	0.912726	-38.340427	1543481079.218542
1.328090	-0.601506	-0.068124	22.480499	1.000000	75.089142	16.420500	470821.896976	4399135.371838	3.981060	-3.870980	0.929706	-38.340427	1543481079.234541
1.423065	-0.592639	0.062863	22.462500	1.000000	74.954307	16.564501	470821.866200	4399135.379544	3.976539	-3.864042	0.939169	-38.787235	1543481079.242543
1.442485	-0.621852	0.255994	22.462500	1.000000	74.819457	16.564501	470821.835489	4399135.387324	3.971810	-3.856842	0.948705	-38.787235	1543481079.250543
1.410995	-0.751578	0.170190	22.473000	1.000000	74.684518	16.452000	470821.804844	4399135.395177	3.966043	-3.848674	0.957707	-39.319149	1543481079.258542
1.439798	-0.782124	0.381512	22.473000	1.000000	74.549374	16.452000	470821.774265	4399135.403102	3.960059	-3.840218	0.966849	-39.319149	1543481079.266541
1.481065	-0.724393	0.125675	22.468500	1.000000	74.278862	16.403999	470821.713294	4399135.419180	3.948752	-3.823722	0.985798	-39.851063	1543481079.282543
1.466315	-0.689606	0.352848	22.476000	1.000000	74.143707	16.485001	470821.682909	4399135.427331	3.943513	-3.815849	0.995286	-39.851063	1543481079.290543
1.383175	-0.752476	0.270489	22.476000	1.000000	74.008508	16.485001	470821.652593	4399135.435554	3.937778	-3.807641	1.003977	-40.425533	1543481079.298542
1.208712	-0.803663	0.448647	22.476000	1.000000	73.737082	16.485001	470821.592163	4399135.452190	3.925433	-3.790889	1.018914	-40.425533	1543481079.314540
1.142421	-0.813609	0.394901	22.448999	1.000000	73.600962	16.468500	470821.562040	4399135.460595	3.919265	-3.782705	1.025565	-41.234043	1543481079.322541
1.079791	-0.805589	0.403075	22.448999	1.000000	73.464210	16.468500	470821.531989	4399135.469049	3.913172	-3.774711	1.031731	-41.234043	1543481079.330540
1.012382	-0.728276	0.409924	22.448999	1.000000	73.326725	16.468500	470821.501905	4399135.477515	3.907707	-3.767452	1.037537	-41.234043	1543481079.338539
0.944436	-0.719057	0.226107	22.448999	1.000000	73.049417	16.468500	470821.441903	4399135.494579	3.897048	-3.753457	1.048114	-41.234043	1543481079.354538
0.956060	-0.665030	0.266036	22.443001	1.000000	72.909684	16.533001	470821.411976	4399135.503178	3.892065	-3.746749	1.053585	-41.957447	1543481079.362540
0.921911	-0.656159	0.288855	22.443001	1.000000	72.769354	16.533001	470821.382110	4399135.511816	3.887158	-3.740180	1.058798	-41.957447	1543481079.370540
0.958664	-0.722326	0.058791	22.443001	1.000000	72.628151	16.533001	470821.352299	4399135.520497	3.881679	-3.732973	1.064119	-41.957447	1543481079.378540
1.046801	-0.709357	0.241642	22.443001	1.000000	72.486220	16.533001	470821.322546	4399135.529223	3.876307	-3.725667	1.070123	-41.957447	1543481079.386540
1.108849	-0.824287	-0.023308	22.420500	1.000000	72.200740	16.756500	470821.263223	4399135.546817	3.864441	-3.709826	1.082174	-42.276596	1543481079.402540
1.187669	-0.800709	0.165378	22.420500	1.000000	72.057352	16.756500	470821.233626	4399135.555609	3.858289	-3.701424	1.088969	-42.276596	1543481079.410539
1.182810	-0.768343	-0.018634	22.360500	1.000000	71.913602	16.756500	470821.204092	4399135.564457	3.852367	-3.693234	1.095789	-42.595745	1543481079.418539
1.301817	-0.661308	0.134600	22.360500	1.000000	71.625014	16.756500	470821.145218	4399135.582329	3.841462	-3.677239	1.111190	-42.595745	1543481079.434540
1.244730	-0.663325	0.018820	22.337999	1.000000	71.480587	16.756500	470821.115880	4399135.591356	3.836372	-3.669645	1.118683	-42.936169	1543481079.442539
1.304213	-0.672725	-0.036892	22.337999	1.000000	71.336576	16.756500	470821.087152	4399135.599939	3.826324	-3.657915	1.122681	-42.936169	1543481079.450539
1.374244	-0.611552	0.137356	22.292999	1.000000	71.191477	16.564501	470821.058099	4399135.608885	3.821630	-3.650360	1.131251	-43.255318	1543481079.458540
1.298165	-0.708228	-0.030718	22.292999	1.000000	70.900983	16.564501	470821.000186	4399135.626968	3.810821	-3.634199	1.146714	-43.255318	1543481079.474541
1.344983	-0.649123	0.000883	22.250999	1.000000	70.755514	16.612499	470820.971332	4399135.636102	3.805817	-3.626353	1.154906	-43.680851	1543481079.482540
1.313734	-0.723036	-0.235533	22.250999	1.000000	70.610067	16.612499	470820.942538	4399135.645301	3.800197	-3.617974	1.162654	-43.680851	1543481079.490540
1.302598	-0.750378	-0.040191	22.218000	1.000000	70.464370	16.548000	470820.913817	4399135.654559	3.794390	-3.609430	1.170219	-44.085106	1543481079.498539
1.265755	-0.746349	-0.182741	22.218000	1.000000	70.318557	16.548000	470820.885159	4399135.663878	3.788601	-3.600971	1.177500	-44.085106	1543481079.506539
1.279796	-0.776686	-0.068680	22.205999	1.000000	70.025659	16.500000	470820.828183	4399135.683085	3.776937	-3.582645	1.195789	-44.702129	1543481079.522541
1.298454	-0.748655	-0.047407	22.205999	1.000000	69.878777	16.500000	470820.799768	4399135.692705	3.771155	-3.574048	1.203241	-44.702129	1543481079.530540
1.238395	-0.705426	0.112401	22.147499	1.000000	69.731551	16.579500	470820.771420	4399135.702382	3.765753	-3.565948	1.210335	-45.085106	1543481079.538539
1.255364	-0.657134	-0.013830	22.147499	1.000000	69.436605	16.579500	470820.714904	4399135.721913	3.755152	-3.549836	1.224676	-45.085106	1543481079.554541
1.232571	-0.582628	-0.069872	22.131001	1.000000	69.288829	16.500000	470820.686743	4399135.731763	3.750704	-3.542585	1.232019	-45.446808	1543481079.562541
1.217107	-0.676633	-0.268909	22.131001	1.000000	69.140759	16.500000	470820.658643	4399135.741671	3.745479	-3.534625	1.238969	-45.446808	1543481079.570541
1.167136	-0.685937	-0.025361	22.091999	1.000000	68.992316	16.675501	470820.630599	4399135.751634	3.740224	-3.526759	1.245491	-45.787235	1543481079.578543
1.177496	-0.736095	-0.177864	22.091999	1.000000	68.694232	16.675501	470820.574726	4399135.771708	3.729105	-3.510417	1.258252	-45.787235	1543481079.594541
1.157933	-0.687957	-0.096570	22.091999	1.000000	68.545087	16.675501	470820.546887	4399135.781821	3.723819	-3.502501	1.264641	-46.148937	1543481079.602540
1.141306	-0.739537	-0.270504	22.080000	1.000000	68.395517	16.691999	470820.519106	4399135.791986	3.718096	-3.494202	1.270745	-46.148937	1543481079.610541
1.160368	-0.740174	-0.166329	22.080000	1.000000	68.245430	16.691999	470820.491400	4399135.802198	3.712378	-3.485846	1.276960	-46.531914	1543481079.618540
1.157339	-0.683650	-0.207778	22.080000	1.000000	68.094968	16.691999	470820.463755	4399135.812460	3.707104	-3.477895	1.283302	-46.531914	1543481079.626540
1.143673	-0.615897	-0.071481	22.033501	1.000000	67.792480	16.740000	470820.408650	4399135.833135	3.697384	-3.462870	1.295830	-46.936169	1543481079.642540
1.147462	-0.602599	-0.087419	22.033501	1.000000	67.640830	16.740000	470820.381183	4399135.843550	3.692767	-3.455518	1.302278	-46.936169	1543481079.650541
1.084631	-0.632242	-0.042935	22.044001	1.000000	67.488905	16.723499	470820.353782	4399135.854011	3.687933	-3.448129	1.308148	-47.382980	1543481079.658540
1.216004	-0.704174	0.010575	22.044001	1.000000	67.183605	16.723499	470820.299154	4399135.875087	3.677191	-3.431744	1.320936	-47.382980	1543481079.674543
1.121128	-0.704876	0.050886	21.954000	1.000000	67.030750	16.564501	470820.271954	4399135.885694	3.671774	-3.423678	1.326781	-47.829788	1543481079.682540
1.132086	-0.709379	-0.106241	21.954000	1.000000	66.877268	16.564501	470820.244808	4399135.896352	3.666290	-3.415499	1.332685	-47.829788	1543481079.690540
1.193499	-0.691482	0.011861	21.970501	1.000000	66.723487	16.596001	470820.217725	4399135.907060	3.660947	-3.407262	1.339066	-48.297871	1543481079.698541
1.151135	-0.726884	-0.067172	21.970501	1.000000	66.415065	16.596001	470820.163768	4399135.928619	3.649858	-3.390580	1.351086	-48.297871	1543481079.714540
1.188797	-0.730590	0.059016	21.877501	1.000000	66.260308	16.466999	470820.136886	4399135.939472	3.644203	-3.382030	1.357235	-48.978722	1543481079.722541
1.195475	-0.736353	0.007672	21.877501	1.000000	66.105419	16.466999	470820.110080	4399135.950372	3.638491	-3.373392	1.363394	-48.978722	1543481079.730540
1.230479	-0.798873	0.030515	21.855000	1.000000	65.949995	16.483500	470820.083339	4399135.961323	3.632270	-3.364169	1.369580	-49.382980	1543481079.738541
1.306626	-0.768375	0.068814	21.855000	1.000000	65.638886	16.483500	470820.030095	4399135.983378	3.619756	-3.345082	1.383134	-49.382980	1543481079.754540
1.270030	-0.767726	0.004086	21.804001	1.000000	65.482786	16.531500	470820.003580	4399135.994488	3.613769	-3.335901	1.389638	-49.765957	1543481079.762541
1.343462	-0.784536	-0.028493	21.804001	1.000000	65.326320	16.531500	470819.977148	4399136.005648	3.607625	-3.326332	1.396595	-49.765957	1543481079.770540
1.359225	-0.770197	0.018365	21.774000	1.000000	65.169416	16.579500	470819.950789	4399136.016866	3.601599	-3.316804	1.403684	-50.106384	1543481079.778540
1.383778	-0.782349	-0.018608	21.774000	1.000000	64.855035	16.579500	470819.898298	4399136.039468	3.589508	-3.297690	1.417678	-50.106384	1543481079.794540
1.460910	-0.809288	-0.020146	21.700500	1.000000	64.697344	16.771500	470819.872167	4399136.050857	3.583141	-3.287466	1.425294	-50.468086	1543481079.802541
1.456832	-0.780969	-0.251087	21.700500	1.000000	64.539237	16.771500	470819.846118	4399136.062307	3.576974	-3.277397	1.432974	-50.468086	1543481079.810542
1.456593	-0.795075	-0.053329	21.561001	1.000000	64.380811	16.691999	470819.820151	4399136.073817	3.570727	-3.267246	1.440555	-50.829788	1543481079.818543
1.433240	-0.788815	-0.084217	21.561001	1.000000	64.063202	16.691999	470819.768474	4399136.097013	3.558139	-3.246801	1.455553	-50.829788	1543481079.834541
1.378998	-0.780005	-0.068307	21.505501	1.000000	63.903938	16.708500	470819.742748	4399136.108702	3.552039	-3.236964	1.462546	-51.191490	1543481079.842543
1.367174	-0.785620	-0.056665	21.505501	1.000000	63.744550	16.708500	470819.716972	4399136.120620	3.545902	-3.227116	1.469403	-51.191490	1543481079.850542
1.357491	-0.760207	-0.009903	21.420000	1.000000	63.584597	16.548000	470819.691271	4399136.132594	3.539978	-3.217474	1.476248	-51.574467	1543481079.858542
1.428380	-0.735115	-0.005266	21.351000	1.000000	63.263112	16.675501	470819.640102	4399136.156713	3.528515	-3.198053	1.490932	-51.574467	1543481079.874542
1.362540	-0.693429	-0.035717	21.351000	1.000000	63.101898	16.675501	470819.614636	4399136.168858	3.523128	-3.188810	1.497974	-52.000000	1543481079.882541
1.379277	-0.705550	-0.064664	21.351000	1.000000	62.940057	16.675501	470819.589238	4399136.181062	3.517637	-3.179392	1.505070	-52.000000	1543481079.890542
1.419411	-0.726100	-0.004199	21.204000	1.000000	62.777828	16.627501	470819.563921	4399136.193321	3.511982	-3.169675	1.512342	-52.000000	1543481079.898542
1.442945	-0.725266	-0.085648	21.204000	1.000000	62.452365	16.627501	470819.513485	4399136.217924	3.500936	-3.150240	1.527266	-52.000000	1543481079.914545
1.418191	-0.765547	-0.073595	21.204000	1.000000	62.289497	16.627501	470819.488384	4399136.230259	3.494967	-3.140176	1.534305	-52.446808	1543481079.922544
1.391320	-0.723671	-0.193041	21.064501	1.000000	62.126370	16.691999	470819.463354	4399136.242654	3.489326	-3.130464	1.541296	-52.446808	1543481079.930545
1.400461	-0.715568	-0.191659	20.847000	1.000000	61.799927	16.579500	470819.413642	4399136.267296	3.476616	-3.110758	1.552433	-53.148937	1543481079.946545
1.324284	-0.713450	-0.105304	20.847000	1.000000	61.635873	16.579500	470819.388857	4399136.279707	3.471085	-3.101332	1.558899	-53.148937	1543481079.954545
1.297108	-0.676053	-0.080000	20.622000	1.000000	61.471341	16.675501	470819.364153	4399136.292167	3.465862	-3.092262	1.565284	-53.638298	1543481079.962543
1.351366	-0.655577	-0.175934	20.622000	1.000000	61.306217	16.675501	470819.339517	4399136.304681	3.460778	-3.083090	1.572114	-53.638298	1543481079.970543
1.277386	-0.636791	-0.049145	20.622000	1.000000	61.140837	16.675501	470819.314951	4399136.317249	3.455878	-3.074339	1.578459	-54.106384	1543481079.978543
1.225367	-0.691013	-0.153030	20.525999	1.000000	60.808805	16.627501	470819.266022	4399136.342533	3.445597	-3.056694	1.590207	-54.106384	1543481079.994546
1.183700	-0.621152	-0.140146	20.434500	1.000000	60.475058	16.708500	470819.217388	4399136.367989	3.435963	-3.039948	1.601424	-54.595745	1543481080.010543
1.183287	-0.662512	-0.132626	20.195999	1.000000	60.307287	16.708500	470819.193528	4399136.381132	3.428242	-3.025386	1.612416	-55.042553	1543481080.018543
1.084762	-0.626411	-0.097582	20.195999	1.000000	59.969630	16.708500	470819.145661	4399136.407204	3.418697	-3.009146	1.622508	-55.042553	1543481080.034544
1.109122	-0.629468	-0.107940	20.195999	1.000000	59.799520	16.596001	470819.121828	4399136.420299	3.413886	-3.000965	1.627520	-55.468086	1543481080.042544
1.093880	-0.645073	0.059639	20.195999	1.000000	59.628763	16.596001	470819.098056	4399136.433434	3.408964	-2.992751	1.632322	-55.468086	1543481080.050545
1.021641	-0.565536	-0.078414	20.125500	1.000000	59.285321	16.579500	470819.050717	4399136.459804	3.399942	-2.977602	1.641186	-55.872341	1543481080.066542
1.052593	-0.558848	0.096460	20.125500	1.000000	59.112370	16.579500	470819.027130	4399136.473048	3.395706	-2.970112	1.645980	-55.872341	1543481080.074543
1.074058	-0.526938	0.042549	19.959000	1.000000	58.939055	16.612499	470819.003611	4399136.486326	3.391709	-2.962731	1.651035	-56.276596	1543481080.082541
1.096108	-0.528506	0.032598	19.959000	1.000000	58.765099	16.612499	470818.980141	4399136.499652	3.387687	-2.955229	1.656215	-56.276596	1543481080.090543
1.087645	-0.499300	0.126793	19.801500	1.000000	58.590648	16.643999	470818.956738	4399136.513014	3.383905	-2.947963	1.661423	-56.659573	1543481080.098542
1.127144	-0.442340	-0.030784	19.801500	1.000000	58.239774	16.643999	470818.910099	4399136.539871	3.377078	-2.933760	1.672635	-56.659573	1543481080.114542
1.187631	-0.413567	0.007403	19.735500	1.000000	58.063439	16.836000	470818.886866	4399136.553368	3.373927	-2.926586	1.678833	-57.063831	1543481080.122542
1.267518	-0.440038	0.060318	19.735500	1.000000	57.886905	16.836000	470818.863694	4399136.566916	3.370541	-2.918882	1.685430	-57.063831	1543481080.130541
1.327357	-0.415532	0.078400	19.597500	1.000000	57.709823	16.771500	470818.840577	4399136.580523	3.367333	-2.911069	1.692514	-57.063831	1543481080.138543
1.343839	-0.473955	0.138044	19.597500	1.000000	57.354939	16.771500	470818.794554	4399136.607898	3.360274	-2.894553	1.706753	-57.659573	1543481080.154541
1.355818	-0.419935	0.015169	18.714001	1.000000	57.177378	16.643999	470818.771641	4399136.621670	3.357016	-2.886513	1.713943	-58.063831	1543481080.162540
1.482772	-0.429084	0.084037	18.714001	1.000000	56.999721	16.643999	470818.748784	4399136.635509	3.353651	-2.877843	1.721917	-58.063831	1543481080.170543
1.506030	-0.444078	0.118937	18.188999	1.000000	56.822339	16.627501	470818.726009	4399136.649405	3.350167	-2.868956	1.729946	-58.063831	1543481080.178542
1.428995	-0.306255	0.050115	18.188999	1.000000	56.467121	16.627501	470818.680657	4399136.677391	3.344917	-2.853032	1.746047	-58.404255	1543481080.194541
1.397733	-0.292709	0.096107	17.167500	1.000000	56.289343	16.579500	470818.658069	4399136.691483	3.342678	-2.845552	1.753947	-58.744682	1543481080.202542
1.349701	-0.341815	0.037973	17.167500	1.000000	56.111530	16.579500	470818.635545	4399136.705633	3.340056	-2.837925	1.761293	-58.744682	1543481080.210542
1.330526	-0.329372	-0.077556	16.570499	1.000000	55.933436	16.643999	470818.613082	4399136.719841	3.337531	-2.830426	1.768560	-59.063831	1543481080.218542
1.345103	-0.265593	-0.211800	16.570499	1.000000	55.398508	16.643999	470818.546052	4399136.762831	3.331050	-2.808142	1.791713	-59.063831	1543481080.242542
1.301394	-0.260117	-0.116581	15.949500	1.000000	55.220366	16.675501	470818.523826	4399136.777282	3.329085	-2.801135	1.799015	-59.340427	1543481080.250542
1.284232	-0.257709	-0.122598	15.949500	1.000000	55.042107	16.675501	470818.501656	4399136.791790	3.327144	-2.794199	1.806195	-59.340427	1543481080.258542
1.263013	-0.293854	-0.084630	14.620500	1.000000	54.863668	16.660500	470818.479545	4399136.806353	3.324920	-2.787109	1.813041	-59.553192	1543481080.266541
1.207029	-0.294141	0.045657	14.620500	1.000000	54.506728	16.660500	470818.435489	4399136.835643	3.320069	-2.772779	1.826076	-59.553192	1543481080.282542
1.142620	-0.300424	0.145433	14.596500	1.000000	54.328097	16.627501	470818.413548	4399136.850360	3.317830	-2.766180	1.832005	-59.765957	1543481080.290541
1.146129	-0.381576	0.211087	14.596500	1.000000	54.148994	16.627501	470818.391658	4399136.865125	3.314940	-2.759031	1.837546	-59.765957	1543481080.298541
1.215673	-0.352779	0.322589	15.180000	1.000000	53.789636	16.579500	470818.348055	4399136.894784	3.309360	-2.744725	1.848878	-59.978722	1543481080.314540
1.339645	-0.353069	0.297344	15.180000	1.000000	53.609499	16.579500	470818.326333	4399136.909694	3.306625	-2.736800	1.855720	-59.978722	1543481080.322543
1.372707	-0.341638	0.471882	14.545500	1.000000	53.429373	16.548000	470818.304683	4399136.924654	3.303979	-2.728801	1.862773	-59.978722	1543481080.330543
1.427683	-0.338670	0.335252	14.668500	1.000000	53.249051	16.548000	470818.283104	4399136.939667	3.301333	-2.720516	1.870186	-60.170212	1543481080.338541
1.528456	-0.294349	0.330170	14.668500	1.000000	52.887515	16.500000	470818.240117	4399136.970137	3.296527	-2.703600	1.886170	-60.468086	1543481080.354543
1.616723	-0.310490	0.223631	14.668500	1.000000	52.706737	16.500000	470818.218737	4399136.985465	3.294053	-2.694492	1.894860	-60.468086	1543481080.362541
1.712013	-0.298512	0.401584	14.569500	1.000000	52.525894	16.435499	470818.197420	4399137.000873	3.291660	-2.684994	1.904162	-60.680851	1543481080.370543
1.723203	-0.349532	0.379223	14.569500	1.000000	52.345178	16.435499	470818.176187	4399137.016350	3.288867	-2.675088	1.913256	-60.680851	1543481080.378543
1.714272	-0.381345	0.346024	14.653500	1.000000	52.164644	16.452000	470818.155034	4399137.031898	3.285831	-2.664990	1.922113	-60.872341	1543481080.386543
1.727597	-0.353894	0.284555	14.653500	1.000000	51.804523	16.452000	470818.112981	4399137.063203	3.280248	-2.644915	1.940219	-60.872341	1543481080.402539
1.709029	-0.319507	0.237901	14.619000	1.000000	51.624375	16.500000	470818.092069	4399137.078966	3.277736	-2.635129	1.949270	-60.872341	1543481080.410539
1.649247	-0.264199	0.091222	14.619000	1.000000	51.444280	16.500000	470818.071092	4399137.094670	3.275687	-2.625934	1.958213	-61.085106	1543481080.418539
1.498962	-0.265691	0.204359	14.590500	1.000000	51.084696	16.533001	470818.029350	4399137.126283	3.271675	-2.608619	1.974579	-61.085106	1543481080.434540
1.422051	-0.241489	0.074146	14.590500	1.000000	50.897722	16.533001	470818.008761	4399137.142066	3.268324	-2.600013	1.980373	-61.085106	1543481080.442542
1.366481	-0.237746	0.187350	14.590500	1.000000	50.717707	16.533001	470817.988081	4399137.157945	3.266575	-2.592316	1.987564	-61.297871	1543481080.450542
1.322638	-0.278619	0.178814	14.620500	1.000000	50.537777	16.483500	470817.967466	4399137.173876	3.264510	-2.584566	1.994253	-61.297871	1543481080.458541
1.316082	-0.318377	0.128619	14.589000	1.000000	50.177894	16.452000	470817.926417	4399137.205903	3.259835	-2.568602	2.007188	-61.510639	1543481080.474542
1.268692	-0.337779	0.151681	14.589000	1.000000	49.997774	16.452000	470817.905987	4399137.221992	3.257305	-2.560697	2.013173	-61.510639	1543481080.482543
1.228079	-0.320483	0.079563	14.545500	1.000000	49.817623	16.500000	470817.885619	4399137.238128	3.254918	-2.553076	2.018984	-61.680851	1543481080.490544
1.222411	-0.334302	0.099258	14.545500	1.000000	49.637226	16.500000	470817.865318	4399137.254306	3.252422	-2.545388	2.024661	-61.680851	1543481080.498543
1.247664	-0.338568	0.133580	14.599500	1.000000	49.456525	16.483500	470817.845079	4399137.270529	3.249884	-2.537530	2.030439	-61.872341	1543481080.506542
1.265547	-0.218207	-0.017247	14.599500	1.000000	49.094644	16.483500	470817.805230	4399137.303403	3.244384	-2.518278	2.045557	-61.872341	1543481080.522543
1.285921	-0.266199	0.056596	14.545500	1.000000	48.913661	16.500000	470817.785314	4399137.319851	3.242420	-2.510590	2.051883	-62.063831	1543481080.530542
1.270481	-0.276188	0.048694	14.545500	1.000000	48.732504	16.500000	470817.765454	4399137.336354	3.240377	-2.502900	2.058041	-62.063831	1543481080.538543
1.260389	-0.309304	0.006546	14.578500	1.000000	48.369527	16.372499	470817.725927	4399137.369496	3.236146	-2.487513	2.070005	-62.255318	1543481080.554542
1.294191	-0.304789	0.018004	14.578500	1.000000	48.187883	16.372499	470817.706255	4399137.386142	3.233861	-2.479463	2.076083	-62.255318	1543481080.562543
1.315013	-0.270281	-0.077942	14.596500	1.000000	48.005934	16.500000	470817.686648	4399137.402836	3.231843	-2.471474	2.082457	-62.510639	1543481080.570543
1.302727	-0.270305	-0.019288	14.596500	1.000000	47.823949	16.500000	470817.667109	4399137.419577	3.229830	-2.463541	2.088724	-62.510639	1543481080.578542
1.307313	-0.294543	-0.071178	14.577000	1.000000	47.459229	16.500000	470817.628218	4399137.453210	3.225606	-2.447492	2.101027	-62.702129	1543481080.594541
1.334598	-0.299491	0.001446	14.577000	1.000000	47.276496	16.500000	470817.608868	4399137.470103	3.223348	-2.439157	2.107246	-62.702129	1543481080.602542
1.305883	-0.286832	-0.017999	14.577000	1.000000	47.093490	16.500000	470817.589584	4399137.487046	3.221197	-2.431028	2.113342	-62.851063	1543481080.610543
1.332596	-0.290873	-0.086928	14.577000	1.000000	46.910093	16.500000	470817.570368	4399137.504035	3.219004	-2.422700	2.119554	-62.851063	1543481080.618543
1.387011	-0.269031	-0.025369	14.574000	1.000000	46.726578	16.564501	470817.551221	4399137.521073	3.216974	-2.414193	2.126168	-62.978722	1543481080.626542
1.358431	-0.285016	0.022190	14.574000	1.000000	46.358872	16.564501	470817.513125	4399137.555308	3.212970	-2.397515	2.138948	-62.978722	1543481080.642542
1.393017	-0.319355	0.010504	14.650500	1.000000	46.174826	16.483500	470817.494182	4399137.572500	3.210536	-2.388625	2.145231	-63.063831	1543481080.650541
1.352655	-0.288005	0.039379	14.650500	1.000000	45.990829	16.483500	470817.475302	4399137.589747	3.208366	-2.380122	2.151425	-63.063831	1543481080.658543
1.384114	-0.322428	0.037092	14.598000	1.000000	45.622956	16.548000	470817.437759	4399137.624379	3.203693	-2.362654	2.163681	-63.148937	1543481080.674543
