a_x	a_y	a_z	brake	drive-status	front	gun	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.349965	0.260299	-0.081360	14.619000	1.000000	87.879471	21.073500	470826.826364	4399134.792304	4.134255	-4.132433	0.122719	-9.382978	1543481263.162631
0.318309	0.277804	0.042889	14.619000	1.000000	87.846225	21.073500	470826.793405	4399134.793627	4.136947	-4.135060	0.124921	-9.382978	1543481263.170632
0.349561	0.302210	-0.007423	14.716500	1.000000	87.812397	20.760000	470826.760430	4399134.794967	4.139827	-4.137867	0.127376	-9.723404	1543481263.178631
0.385135	0.250359	-0.054947	14.646000	1.000000	87.707545	20.504999	470826.661369	4399134.799112	4.148120	-4.145918	0.135125	-10.042553	1543481263.202630
0.363727	0.187209	0.113775	14.646000	1.000000	87.671424	20.504999	470826.628300	4399134.800535	4.150090	-4.147806	0.137675	-10.042553	1543481263.210632
0.351700	0.173726	0.180593	14.601000	1.000000	87.635006	20.296499	470826.595221	4399134.801979	4.151955	-4.149590	0.140132	-10.340425	1543481263.218633
0.359626	0.195324	0.052015	14.601000	1.000000	87.598159	20.296499	470826.562140	4399134.803442	4.153984	-4.151534	0.142648	-10.340425	1543481263.226631
0.288176	0.319271	0.122776	14.626500	1.000000	87.522647	19.983000	470826.495892	4399134.806423	4.160056	-4.157466	0.146791	-10.787234	1543481263.242632
0.342706	0.174089	0.263481	14.626500	1.000000	87.484122	19.983000	470826.462736	4399134.807940	4.161930	-4.159256	0.149187	-10.787234	1543481263.250633
0.303519	0.134005	0.403502	14.571000	1.000000	87.445466	19.959000	470826.429566	4399134.809474	4.163493	-4.160744	0.151268	-11.085107	1543481263.258634
0.245107	0.148933	0.314268	14.571000	1.000000	87.366291	19.959000	470826.363211	4399134.812585	4.166496	-4.163630	0.154510	-11.085107	1543481263.274632
0.223643	0.215020	0.274315	14.668500	1.000000	87.325537	19.584000	470826.330000	4399134.814160	4.168700	-4.165781	0.155976	-11.382978	1543481263.282634
0.283937	0.213982	0.147918	14.668500	1.000000	87.283897	19.584000	470826.296788	4399134.815748	4.170883	-4.167892	0.157912	-11.382978	1543481263.290632
0.393740	0.203603	0.192541	14.571000	1.000000	87.241802	19.424999	470826.263553	4399134.817355	4.172976	-4.169880	0.160727	-11.702127	1543481263.298632
0.325960	0.140157	0.284170	14.571000	1.000000	87.157096	19.424999	470826.197041	4399134.820635	4.176462	-4.173171	0.165755	-11.702127	1543481263.314631
0.322043	0.131613	0.190074	14.593500	1.000000	87.113911	19.225500	470826.163753	4399134.822303	4.177984	-4.174606	0.167974	-12.021276	1543481263.322634
0.436965	0.185524	0.051161	14.593500	1.000000	87.070061	19.225500	470826.130473	4399134.823992	4.179917	-4.176413	0.171120	-12.021276	1543481263.330632
0.479062	0.219330	-0.144131	14.593500	1.000000	87.025893	19.030500	470826.097173	4399134.825708	4.182107	-4.178461	0.174602	-12.361702	1543481263.338631
0.495019	0.248359	-0.026505	14.593500	1.000000	86.981360	19.030500	470826.063843	4399134.827453	4.184538	-4.180740	0.178236	-12.361702	1543481263.346633
0.569826	0.214196	-0.324000	14.646000	1.000000	86.891391	18.825001	470825.997147	4399134.831035	4.189180	-4.185029	0.186437	-12.765958	1543481263.362633
0.646980	0.183012	-0.202564	14.646000	1.000000	86.845644	18.825001	470825.963781	4399134.832879	4.191067	-4.186701	0.191248	-12.765958	1543481263.370632
0.595258	0.192722	-0.207027	14.599500	1.000000	86.799703	18.615000	470825.930395	4399134.834760	4.193035	-4.188468	0.195651	-13.170213	1543481263.378632
0.616791	0.126929	0.098511	14.599500	1.000000	86.706966	18.615000	470825.863589	4399134.838624	4.195932	-4.190958	0.204256	-13.170213	1543481263.394633
0.605055	0.103219	-0.083592	14.665500	1.000000	86.659997	18.375000	470825.830178	4399134.840609	4.197194	-4.192002	0.208708	-13.574468	1543481263.402632
0.524061	0.116189	0.105275	14.625000	1.000000	86.612628	18.174000	470825.796704	4399134.842557	4.198576	-4.193193	0.212535	-13.936171	1543481263.410634
0.477755	0.120531	0.182686	14.625000	1.000000	86.466323	18.174000	470825.696237	4399134.848574	4.203622	-4.197693	0.223192	-13.936171	1543481263.434634
0.486314	0.039334	0.010031	14.625000	1.000000	86.416276	18.174000	470825.662729	4399134.850637	4.204384	-4.198269	0.226674	-13.936171	1543481263.442634
0.518458	0.079286	0.030938	14.724000	1.000000	86.365597	17.952000	470825.629212	4399134.852728	4.205466	-4.199148	0.230436	-14.489362	1543481263.450635
0.523795	0.103452	0.057241	14.724000	1.000000	86.314324	17.952000	470825.595690	4399134.854849	4.206739	-4.200212	0.234254	-14.489362	1543481263.458635
0.498926	0.056040	-0.116667	14.692500	1.000000	86.262403	16.580999	470825.562158	4399134.857001	4.207628	-4.200900	0.237838	-14.829787	1543481263.466636
0.478432	0.076103	-0.076859	14.692500	1.000000	86.156206	16.580999	470825.495088	4399134.861386	4.209981	-4.202864	0.244693	-14.829787	1543481263.482634
0.489740	0.023793	-0.016192	14.716500	1.000000	86.101917	16.612499	470825.461541	4399134.863620	4.210617	-4.203296	0.248193	-15.191489	1543481263.490634
0.466745	0.053769	0.175012	14.716500	1.000000	86.046869	16.612499	470825.427932	4399134.865746	4.211501	-4.203982	0.251540	-15.191489	1543481263.498634
0.459771	0.093511	0.088882	14.646000	1.000000	85.934894	16.580999	470825.360700	4399134.870079	4.213507	-4.205584	0.258285	-15.531915	1543481263.514634
0.463816	0.072744	0.127426	14.646000	1.000000	85.877805	16.580999	470825.327177	4399134.872601	4.213264	-4.204986	0.263985	-15.531915	1543481263.522635
0.491141	0.061195	0.044708	14.674500	1.000000	85.820247	16.564501	470825.293601	4399134.874911	4.214198	-4.205698	0.267523	-15.914893	1543481263.530633
0.488556	0.124246	0.005370	14.674500	1.000000	85.762141	16.564501	470825.260013	4399134.877250	4.215634	-4.206910	0.271075	-15.914893	1543481263.538632
0.527997	0.092379	0.092775	14.598000	1.000000	85.643988	16.533001	470825.192798	4399134.882015	4.218183	-4.208975	0.278573	-16.319149	1543481263.554633
0.532165	0.056634	0.017228	14.598000	1.000000	85.583823	16.533001	470825.159194	4399134.884442	4.219074	-4.209610	0.282436	-16.319149	1543481263.562630
0.554340	0.035483	0.190281	14.673000	1.000000	85.523039	16.485001	470825.125562	4399134.886903	4.219802	-4.210066	0.286479	-16.787233	1543481263.570633
0.596421	-0.014197	0.286343	14.673000	1.000000	85.461777	16.485001	470825.091949	4399134.889396	4.220133	-4.210100	0.290834	-16.787233	1543481263.578631
0.567915	0.015977	0.289563	14.599500	1.000000	85.340899	16.452000	470825.024670	4399134.894254	4.221345	-4.210881	0.297030	-17.297873	1543481263.594633
0.619956	-0.018567	0.303742	14.593500	1.000000	85.213500	16.516500	470824.957393	4399134.899216	4.222188	-4.211108	0.305681	-17.808510	1543481263.610630
0.575185	-0.032628	0.182075	14.593500	1.000000	85.148778	16.516500	470824.923756	4399134.901749	4.222363	-4.210979	0.309849	-17.808510	1543481263.618628
0.564368	-0.031349	0.206026	14.593500	1.000000	85.017295	16.516500	470824.856464	4399134.906911	4.222821	-4.210847	0.317774	-17.808510	1543481263.634629
0.486359	0.052859	0.385024	14.575500	1.000000	84.950582	16.548000	470824.822814	4399134.909540	4.223697	-4.211458	0.321312	-18.361702	1543481263.642630
0.384931	0.037144	0.388342	14.575500	1.000000	84.883091	16.548000	470824.789165	4399134.912192	4.224455	-4.212010	0.324031	-18.361702	1543481263.650630
0.421523	-0.035878	0.290759	18.580500	1.000000	84.814738	16.629000	470824.755517	4399134.914867	4.224619	-4.211946	0.326982	-19.170214	1543481263.658629
0.384137	-0.071892	0.402598	19.910999	1.000000	84.674913	16.597500	470824.688222	4399134.920291	4.224233	-4.211098	0.332863	-19.680851	1543481263.674629
0.407875	-0.085081	0.248381	19.910999	1.000000	84.603441	16.597500	470824.654584	4399134.923036	4.223997	-4.210639	0.335665	-19.680851	1543481263.682628
0.503701	-0.083419	0.167683	19.910999	1.000000	84.530920	16.597500	470824.620940	4399134.925807	4.223758	-4.210114	0.339225	-19.680851	1543481263.690629
0.518762	-0.013350	0.207230	20.215500	1.000000	84.457740	16.693501	470824.587308	4399134.928607	4.224078	-4.210132	0.342961	-20.191490	1543481263.698628
0.524314	-0.061654	0.029616	20.215500	1.000000	84.383798	16.693501	470824.553673	4399134.931437	4.223997	-4.209746	0.346690	-20.191490	1543481263.706628
0.514750	-0.025909	0.143845	20.502001	1.000000	84.233612	16.725000	470824.486411	4399134.937186	4.224133	-4.209261	0.354141	-20.702127	1543481263.722628
0.585239	-0.071846	0.178340	20.502001	1.000000	84.157208	16.725000	470824.452789	4399134.940107	4.223969	-4.208741	0.358355	-20.702127	1543481263.730627
0.679578	-0.148005	0.341317	20.784000	1.000000	84.079995	16.852501	470824.419165	4399134.943065	4.223194	-4.207541	0.363272	-21.212767	1543481263.738628
0.706720	-0.040318	0.086400	20.784000	1.000000	83.923711	16.852501	470824.351945	4399134.949099	4.222998	-4.206454	0.373430	-21.212767	1543481263.754628
0.745394	-0.115724	0.193045	21.070499	1.000000	83.844401	16.756500	470824.318342	4399134.952180	4.222460	-4.205427	0.378881	-21.744680	1543481263.762628
0.735680	-0.167203	0.137433	21.070499	1.000000	83.764199	16.756500	470824.284750	4399134.955303	4.221507	-4.203987	0.384206	-21.744680	1543481263.770628
0.728232	-0.205762	0.069960	21.319500	1.000000	83.683283	16.756500	470824.251167	4399134.958469	4.220241	-4.202235	0.389431	-22.297873	1543481263.778629
0.753024	-0.296973	0.198805	21.438000	1.000000	83.436622	16.725000	470824.150544	4399134.968231	4.214349	-4.194724	0.406240	-22.893618	1543481263.802628
0.804209	-0.291962	0.115051	21.438000	1.000000	83.353135	16.725000	470824.117039	4399134.971575	4.212384	-4.192189	0.411985	-22.893618	1543481263.810629
0.828992	-0.288895	0.137274	21.549000	1.000000	83.269000	16.677000	470824.083558	4399134.974965	4.210442	-4.189649	0.417927	-22.893618	1543481263.818629
0.775841	-0.291099	0.160677	21.549000	1.000000	83.184470	16.677000	470824.050102	4399134.978400	4.208492	-4.187135	0.423443	-23.510639	1543481263.826628
0.741615	-0.328441	0.050728	21.631500	1.000000	83.012808	16.548000	470823.983246	4399134.985400	4.204015	-4.181560	0.433932	-24.170214	1543481263.842628
0.731383	-0.340444	-0.006680	21.631500	1.000000	82.925748	16.548000	470823.949857	4399134.988961	4.201660	-4.178661	0.439023	-24.170214	1543481263.850627
0.737530	-0.322542	0.045416	21.705000	1.000000	82.837838	16.580999	470823.916481	4399134.992565	4.199451	-4.175894	0.444182	-25.170214	1543481263.858628
0.794062	-0.453346	-0.096365	21.705000	1.000000	82.659925	16.580999	470823.849819	4399134.999897	4.193364	-4.168610	0.454964	-25.170214	1543481263.874628
0.746950	-0.418137	-0.017390	21.761999	1.000000	82.570098	16.597500	470823.816528	4399135.003627	4.190381	-4.165047	0.460084	-25.829786	1543481263.882629
0.679575	-0.275056	-0.048076	21.761999	1.000000	82.479147	16.597500	470823.783269	4399135.007395	4.188550	-4.162680	0.464810	-25.829786	1543481263.890628
0.741117	-0.137711	0.034852	21.813000	1.000000	82.386802	16.643999	470823.750021	4399135.011205	4.187813	-4.161336	0.470170	-26.489361	1543481263.898628
0.731138	-0.218404	0.103779	21.813000	1.000000	82.200199	16.643999	470823.683563	4399135.018957	4.185595	-4.157843	0.481196	-26.489361	1543481263.914628
0.702910	-0.370203	0.081145	21.888000	1.000000	82.106103	16.564501	470823.650320	4399135.022838	4.183002	-4.154674	0.485994	-27.191490	1543481263.922629
0.652094	-0.470593	0.082959	21.888000	1.000000	82.010662	16.564501	470823.617111	4399135.026755	4.179613	-4.150759	0.490270	-27.191490	1543481263.930629
0.632896	-0.555284	0.066994	21.973499	1.000000	81.913575	16.612499	470823.583943	4399135.030703	4.175547	-4.146188	0.494289	-27.829786	1543481263.938627
0.942331	-0.399996	0.021012	21.973499	1.000000	81.716418	16.612499	470823.517699	4399135.038723	4.168694	-4.137863	0.506061	-27.829786	1543481263.954627
1.034910	-0.439406	-0.108965	22.036501	1.000000	81.616713	16.580999	470823.484622	4399135.042812	4.165459	-4.133703	0.513369	-28.531916	1543481263.962628
0.995912	-0.495543	0.136916	22.036501	1.000000	81.516294	16.580999	470823.451583	4399135.046958	4.161809	-4.129157	0.520304	-28.531916	1543481263.970628
0.985758	-0.497480	0.130202	22.065001	1.000000	81.415013	16.579500	470823.418581	4399135.051158	4.158145	-4.124595	0.527149	-29.234043	1543481263.978628
0.991801	-0.542232	-0.039347	22.118999	1.000000	81.104224	16.500000	470823.319840	4399135.064413	4.147007	-4.110812	0.546711	-29.234043	1543481264.002628
1.020109	-0.516455	0.054578	22.118999	1.000000	80.998623	16.500000	470823.287106	4399135.069355	4.142338	-4.104394	0.559386	-29.957447	1543481264.010629
0.971014	-0.543587	-0.007941	22.186501	1.000000	80.892178	16.564501	470823.254370	4399135.074123	4.138300	-4.099410	0.566009	-29.957447	1543481264.018628
1.020102	-0.552094	-0.023432	22.186501	1.000000	80.676500	16.564501	470823.189014	4399135.083821	4.129804	-4.088916	0.579699	-29.957447	1543481264.034628
0.990234	-0.566926	-0.174116	22.176001	1.000000	80.567477	16.579500	470823.156398	4399135.088752	4.125553	-4.083664	0.586408	-30.723404	1543481264.042628
0.984219	-0.555452	-0.100990	22.176001	1.000000	80.457580	16.579500	470823.123829	4399135.093735	4.121404	-4.078508	0.593076	-30.723404	1543481264.050627
0.996886	-0.592934	-0.064849	22.192499	1.000000	80.346680	16.612499	470823.091294	4399135.098773	4.116953	-4.073029	0.599786	-31.893618	1543481264.058628
0.975164	-0.600959	-0.145996	22.192499	1.000000	80.234845	16.612499	470823.058804	4399135.103864	4.112432	-4.067493	0.606299	-31.893618	1543481264.066629
0.999206	-0.603618	-0.283974	22.192499	1.000000	80.007686	16.612499	470822.993962	4399135.114200	4.103597	-4.056583	0.619390	-32.680851	1543481264.082629
1.073241	-0.578240	-0.315376	22.192499	1.000000	79.892204	16.612499	470822.961612	4399135.119448	4.099217	-4.051033	0.626669	-32.680851	1543481264.090628
1.125911	-0.527014	-0.220463	22.198500	1.000000	79.780601	16.612499	470822.929353	4399135.124641	4.094821	-4.045730	0.632160	-33.446808	1543481264.098629
1.142429	-0.559526	-0.398644	22.198500	1.000000	79.663409	16.612499	470822.897099	4399135.129878	4.090564	-4.040189	0.639987	-33.446808	1543481264.106627
1.057965	-0.577060	-0.276736	22.188000	1.000000	79.426572	16.660500	470822.832702	4399135.140537	4.081959	-4.029091	0.654839	-34.191490	1543481264.122628
0.980872	-0.593683	-0.319422	22.188000	1.000000	79.306941	16.660500	470822.800573	4399135.145950	4.077465	-4.023479	0.661316	-34.191490	1543481264.130628
0.935216	-0.557397	-0.249044	22.209000	1.000000	79.186267	16.675501	470822.768488	4399135.151413	4.073276	-4.018215	0.667477	-34.914894	1543481264.138628
1.072906	-0.532455	-0.287846	22.209000	1.000000	78.941758	16.675501	470822.704449	4399135.162497	4.065040	-4.007534	0.681343	-34.914894	1543481264.154627
1.017973	-0.519536	-0.320729	22.226999	1.000000	78.818300	16.660500	470822.672488	4399135.168123	4.061122	-4.002389	0.688179	-35.595745	1543481264.162628
1.046208	-0.539129	-0.497543	22.226999	1.000000	78.693993	16.660500	470822.640572	4399135.173804	4.057015	-3.997009	0.695189	-35.595745	1543481264.170628
1.063824	-0.585053	-0.364944	22.245001	1.000000	78.568884	16.611000	470822.608698	4399135.179542	4.052555	-3.991244	0.702259	-36.255318	1543481264.178629
1.029720	-0.555441	-0.251943	22.245001	1.000000	78.187225	16.611000	470822.513379	4399135.197076	4.038826	-3.973683	0.722467	-36.255318	1543481264.202627
1.028135	-0.531691	-0.461753	22.246500	1.000000	78.057830	16.675501	470822.481690	4399135.203031	4.034775	-3.968317	0.729293	-36.914894	1543481264.210628
1.073977	-0.514862	-0.186012	22.273500	1.000000	77.796487	16.691999	470822.418454	4399135.215109	4.026549	-3.957251	0.743815	-37.531914	1543481264.226628
1.076540	-0.576778	-0.273753	22.243500	1.000000	77.531809	16.773001	470822.355389	4399135.227416	4.017966	-3.945822	0.757985	-37.531914	1543481264.242630
1.080651	-0.580193	-0.278140	22.243500	1.000000	77.398357	16.773001	470822.323938	4399135.233653	4.013533	-3.939937	0.765079	-38.148937	1543481264.250628
1.151149	-0.605112	-0.466253	22.243500	1.000000	77.263940	16.773001	470822.292523	4399135.239950	4.008857	-3.933691	0.772664	-38.148937	1543481264.258629
1.223054	-0.588419	-0.347010	22.275000	1.000000	76.993497	16.708500	470822.229859	4399135.252731	4.000014	-3.921445	0.788914	-38.744682	1543481264.274627
1.243964	-0.635767	-0.372440	22.275000	1.000000	76.857118	16.708500	470822.198588	4399135.259222	3.995083	-3.914750	0.797130	-38.744682	1543481264.282630
1.317976	-0.625160	-0.185377	22.279499	1.000000	76.720071	16.788000	470822.167381	4399135.265779	3.990247	-3.908012	0.805927	-39.617020	1543481264.290630
1.315546	-0.628066	-0.116979	22.279499	1.000000	76.582413	16.788000	470822.136230	4399135.272406	3.985400	-3.901243	0.814684	-39.617020	1543481264.298630
1.227452	-0.572004	0.034118	22.281000	1.000000	76.305533	16.643999	470822.074084	4399135.285861	3.976405	-3.888574	0.831137	-40.170212	1543481264.314630
1.244564	-0.556363	0.046209	22.300501	1.000000	76.165834	16.708500	470822.043087	4399135.292686	3.972169	-3.882458	0.839432	-40.170212	1543481264.322630
1.270464	-0.558825	0.028207	22.288500	1.000000	76.025642	16.612499	470822.012134	4399135.299580	3.967903	-3.876249	0.847909	-40.723404	1543481264.330631
1.235899	-0.578891	0.044121	22.288500	1.000000	75.885256	16.612499	470821.981237	4399135.306539	3.963487	-3.869934	0.856063	-40.723404	1543481264.338631
1.226346	-0.576133	0.071175	22.288500	1.000000	75.744267	16.612499	470821.950389	4399135.313563	3.959097	-3.863641	0.864131	-41.255318	1543481264.346631
1.314367	-0.624695	-0.017257	22.288500	1.000000	75.461272	16.612499	470821.888860	4399135.327809	3.949746	-3.850175	0.881274	-41.255318	1543481264.362629
1.290805	-0.698622	0.141048	22.311001	1.000000	75.319160	16.643999	470821.858168	4399135.335037	3.944369	-3.842753	0.889548	-41.765957	1543481264.370631
1.290097	-0.708180	0.031772	22.311001	1.000000	75.176475	16.643999	470821.827555	4399135.342325	3.938904	-3.835227	0.897773	-41.765957	1543481264.378628
1.307839	-0.647942	0.241653	22.321501	1.000000	74.889243	16.691999	470821.766469	4399135.357113	3.929093	-3.821107	0.914826	-42.234043	1543481264.394631
1.333182	-0.637006	0.187126	22.321501	1.000000	74.744793	16.691999	470821.736017	4399135.364607	3.924207	-3.813998	0.923482	-42.234043	1543481264.402631
1.378594	-0.559143	0.339848	22.294500	1.000000	74.599953	16.756500	470821.705580	4399135.372028	3.919954	-3.807392	0.932635	-42.702129	1543481264.410630
1.326814	-0.586609	0.242023	22.294500	1.000000	74.454814	16.756500	470821.675200	4399135.379518	3.915482	-3.800649	0.941311	-42.702129	1543481264.418628
1.120906	-0.683194	0.217986	22.260000	1.000000	74.016939	16.788000	470821.584369	4399135.402374	3.900356	-3.779500	0.963410	-43.127659	1543481264.442629
1.121628	-0.739311	0.303678	22.270500	1.000000	73.869840	16.756500	470821.554213	4399135.410102	3.894709	-3.771957	0.970102	-43.531914	1543481264.450628
1.081082	-0.754100	0.207077	22.270500	1.000000	73.574170	16.756500	470821.494076	4399135.425720	3.883079	-3.756576	0.983075	-43.531914	1543481264.466628
1.080654	-0.696917	0.055756	22.312500	1.000000	73.275613	16.740000	470821.434179	4399135.441536	3.872202	-3.742073	0.995406	-43.872341	1543481264.482628
1.142051	-0.620117	0.255273	22.312500	1.000000	73.125387	16.740000	470821.404313	4399135.449523	3.867473	-3.735302	1.002431	-43.872341	1543481264.490629
1.179097	-0.610846	0.236206	22.300501	1.000000	72.974809	16.643999	470821.374504	4399135.457681	3.862803	-3.728494	1.009740	-44.404255	1543481264.498628
1.363486	-0.570852	0.170070	22.300501	1.000000	72.672700	16.643999	470821.315048	4399135.474187	3.853591	-3.714348	1.026538	-44.404255	1543481264.514628
1.366044	-0.591260	0.097876	22.300501	1.000000	72.521260	16.675501	470821.285732	4399135.483222	3.846512	-3.702035	1.044312	-44.744682	1543481264.522628
1.371368	-0.618947	0.120591	22.300501	1.000000	72.369755	16.675501	470821.256321	4399135.491952	3.841736	-3.694609	1.052996	-44.744682	1543481264.530628
1.455658	-0.597145	0.109983	22.300501	1.000000	72.218210	16.612499	470821.226968	4399135.500754	3.837114	-3.687118	1.062358	-45.085106	1543481264.538628
1.515372	-0.569927	0.036837	22.300501	1.000000	71.914948	16.612499	470821.168449	4399135.518590	3.828294	-3.672167	1.082140	-45.085106	1543481264.554627
1.481490	-0.569066	0.030653	22.321501	1.000000	71.763028	16.627501	470821.139274	4399135.527627	3.823891	-3.664739	1.091710	-45.425533	1543481264.562628
1.467163	-0.541293	0.153411	22.321501	1.000000	71.611082	16.627501	470821.110158	4399135.536739	3.819734	-3.657551	1.101221	-45.425533	1543481264.570629
1.424414	-0.514888	-0.024442	22.326000	1.000000	71.459178	16.579500	470821.081105	4399135.545924	3.815775	-3.650621	1.110456	-45.787235	1543481264.578628
1.400075	-0.569711	-0.036764	22.326000	1.000000	71.154302	16.579500	470821.023159	4399135.564514	3.807570	-3.636515	1.128427	-45.787235	1543481264.594628
1.326392	-0.695020	-0.194851	22.368000	1.000000	71.000771	16.612499	470820.994263	4399135.574050	3.802590	-3.629034	1.135694	-46.191490	1543481264.602629
1.265966	-0.755722	-0.001732	22.375500	1.000000	70.848004	16.611000	470820.965417	4399135.583465	3.796747	-3.620605	1.143028	-46.191490	1543481264.610628
1.245158	-0.781262	-0.105627	22.375500	1.000000	70.695081	16.611000	470820.936635	4399135.592938	3.790687	-3.612000	1.150117	-46.574467	1543481264.618628
1.175833	-0.541448	-0.043573	22.375500	1.000000	70.388478	16.611000	470820.879261	4399135.612053	3.781364	-3.597654	1.164301	-46.574467	1543481264.634628
1.112073	-0.502952	-0.163473	22.392000	1.000000	70.234633	16.612499	470820.850654	4399135.621694	3.777544	-3.591439	1.171071	-46.914894	1543481264.642628
1.047555	-0.453651	0.076720	22.392000	1.000000	70.080145	16.612499	470820.822095	4399135.631388	3.774164	-3.585789	1.177467	-46.914894	1543481264.650628
1.166944	-0.578218	-0.209518	22.350000	1.000000	69.924804	16.643999	470820.793586	4399135.641135	3.769712	-3.578813	1.184410	-47.255318	1543481264.658628
1.224726	-0.719221	0.110028	22.350000	1.000000	69.613704	16.643999	470820.736757	4399135.660798	3.758661	-3.562446	1.198546	-47.255318	1543481264.674628
1.240071	-0.779381	-0.187858	22.365000	1.000000	69.457653	16.708500	470820.708443	4399135.670713	3.752581	-3.553706	1.205419	-47.595745	1543481264.682628
1.262581	-0.696029	-0.032131	22.365000	1.000000	69.301277	16.708500	470820.680190	4399135.680686	3.747181	-3.545532	1.212671	-47.595745	1543481264.690630
1.227284	-0.651347	-0.045151	22.321501	1.000000	69.144775	16.675501	470820.652011	4399135.690712	3.742144	-3.537771	1.219762	-48.106384	1543481264.698629
1.208205	-0.689166	-0.083709	22.321501	1.000000	68.987717	16.675501	470820.623895	4399135.700795	3.736802	-3.529758	1.226582	-48.106384	1543481264.706628
1.235528	-0.636160	0.140277	22.303499	1.000000	68.672503	16.675501	470820.567846	4399135.721133	3.726971	-3.514241	1.241139	-48.446808	1543481264.722628
1.219769	-0.661916	0.049977	22.303499	1.000000	68.514368	16.675501	470820.539912	4399135.731388	3.721854	-3.506359	1.248056	-48.446808	1543481264.730629
1.282925	-0.696896	-0.119472	22.288500	1.000000	68.355760	16.643999	470820.512051	4399135.741697	3.716415	-3.497986	1.255325	-48.787235	1543481264.738628
1.273821	-0.731455	-0.107646	22.288500	1.000000	68.037368	16.643999	470820.456519	4399135.762490	3.705215	-3.480946	1.269500	-48.787235	1543481264.754629
1.318126	-0.750950	-0.108184	22.249500	1.000000	67.877643	16.660500	470820.428862	4399135.772970	3.699333	-3.472009	1.276799	-49.127659	1543481264.762628
1.317098	-0.635315	0.093862	22.249500	1.000000	67.717804	16.660500	470820.401275	4399135.783509	3.694402	-3.463945	1.284405	-49.127659	1543481264.770627
1.251491	-0.546957	-0.074952	22.192499	1.000000	67.557678	16.691999	470820.373738	4399135.794112	3.690167	-3.456679	1.291785	-49.468086	1543481264.778629
1.132331	-0.542842	-0.026282	22.192499	1.000000	67.236702	16.691999	470820.318849	4399135.815476	3.682199	-3.443169	1.305057	-49.468086	1543481264.794628
1.189086	-0.716665	0.002397	22.173000	1.000000	67.075664	16.627501	470820.291493	4399135.826236	3.676626	-3.434801	1.311381	-49.808510	1543481264.802627
1.197880	-0.688772	0.001453	22.173000	1.000000	66.914191	16.627501	470820.264198	4399135.837048	3.671269	-3.426591	1.317835	-49.808510	1543481264.810628
1.191541	-0.621848	-0.110893	22.139999	1.000000	66.752594	16.596001	470820.236973	4399135.847910	3.666429	-3.418856	1.324436	-50.148937	1543481264.818627
1.323238	-0.628541	-0.161325	22.139999	1.000000	66.591037	16.596001	470820.209806	4399135.858831	3.661488	-3.410624	1.331967	-50.148937	1543481264.826628
1.259032	-0.530829	-0.207225	22.123501	1.000000	66.267816	16.548000	470820.155669	4399135.880853	3.652771	-3.395277	1.347155	-50.148937	1543481264.842628
1.301927	-0.576707	-0.120139	22.123501	1.000000	66.105921	16.548000	470820.128693	4399135.891953	3.648254	-3.387440	1.354624	-50.148937	1543481264.850628
1.340557	-0.698110	-0.028522	22.099501	1.000000	65.944188	16.596001	470820.101780	4399135.903114	3.642766	-3.378583	1.361953	-50.468086	1543481264.858629
1.296541	-0.587452	-0.045500	22.099501	1.000000	65.620612	16.596001	470820.048171	4399135.925604	3.632607	-3.361788	1.376305	-50.468086	1543481264.874629
1.356359	-0.506809	-0.159323	22.062000	1.000000	65.458708	16.643999	470820.021463	4399135.936938	3.628622	-3.354187	1.384316	-50.787235	1543481264.882629
1.373268	-0.521416	-0.108629	22.062000	1.000000	65.296831	16.643999	470819.994818	4399135.948336	3.624526	-3.346413	1.392375	-50.787235	1543481264.890628
1.291083	-0.578525	-0.075420	22.006500	1.000000	65.135006	16.643999	470819.968235	4399135.959795	3.620000	-3.338482	1.399621	-51.595745	1543481264.898628
1.402331	-0.695760	-0.078815	22.006500	1.000000	64.810245	16.643999	470819.915270	4399135.982886	3.609410	-3.320806	1.414245	-51.595745	1543481264.914628
1.517429	-0.740357	-0.081260	22.006500	1.000000	64.647308	16.643999	470819.888768	4399135.994291	3.603525	-3.310872	1.422505	-51.595745	1543481264.922628
1.560656	-0.754613	-0.018516	22.003500	1.000000	64.484665	16.643999	470819.862344	4399136.005765	3.597526	-3.300674	1.430994	-51.936169	1543481264.930629
1.513506	-0.750332	-0.073461	21.919500	1.000000	64.322248	16.691999	470819.836005	4399136.017304	3.591573	-3.290637	1.439134	-51.936169	1543481264.938629
1.505768	-0.762771	-0.145350	21.919500	1.000000	64.159468	16.691999	470819.809745	4399136.028907	3.585517	-3.280500	1.447154	-51.936169	1543481264.946629
1.521848	-0.685850	-0.073036	21.919500	1.000000	63.832834	16.691999	470819.757472	4399136.052306	3.574236	-3.260803	1.463669	-52.255318	1543481264.962628
1.518220	-0.701900	-0.097784	21.880501	1.000000	63.668878	16.773001	470819.731445	4399136.064108	3.568682	-3.250999	1.471903	-52.255318	1543481264.970630
1.480197	-0.697271	-0.022645	21.806999	1.000000	63.504770	16.660500	470819.705498	4399136.075973	3.563193	-3.241359	1.479844	-52.553192	1543481264.978631
1.433586	-0.704174	-0.026399	21.806999	1.000000	63.175397	16.660500	470819.653844	4399136.099884	3.552389	-3.222443	1.495101	-52.553192	1543481264.994630
1.454038	-0.737846	0.032524	21.735001	1.000000	63.009838	16.660500	470819.628157	4399136.111969	3.546597	-3.212552	1.502618	-52.872341	1543481265.002631
